ID,Cantonese_Text,English_Text,Cantonese_Female_Sound,Cantonese_Male_Sound
lesson_yue_l100_3,自助餐一個人三百蚊，唔算貴。,The buffet’s three hundred a head — not bad.,,
lesson_yue_l100_4,我唔食得辣，唔好叫酸辣湯。,I can’t take spice — don’t order the hot and sour soup.,,
lesson_yue_l100_5,佢個口味好淡，煮咩都少鹽。,Her taste runs bland — she puts little salt in anything.,,
lesson_yue_l100_6,間餐館唔錯，不過要早啲訂枱。,"That restaurant’s not bad, but you have to book early.",,
lesson_yue_l100_7,落多啲菜，唔好淨係食肉。,Put more veg in — don’t just eat meat.,,
lesson_yue_l100_8,一盒維他，同埋一杯梳打水。,"One Vita, and a soda water.",,
lesson_yue_l100_9,菜牌寫檸檬茶，但係人人都叫檸茶。,The menu says 檸檬茶 but everyone orders 檸茶.,,
lesson_yue_l100_v0,口味,"a taste, what someone likes",,
lesson_yue_l100_v1,好味道,"tasty, good flavour",,
lesson_yue_l100_v10,菜,vegetables; a dish,,
lesson_yue_l100_v11,酒,"alcohol, a drink",,
lesson_yue_l100_v12,酸辣湯,hot and sour soup,,
lesson_yue_l100_v13,鐵板,a sizzling iron plate,,
lesson_yue_l100_v14,食品,"foodstuffs, packaged food",,
lesson_yue_l100_v15,餐館,a restaurant — slightly formal,,
lesson_yue_l100_v16,餸,the dish you eat with rice,,
lesson_yue_l100_v17,鴛鴦,coffee mixed with milk tea,,
lesson_yue_l100_v2,梳打,soda — from the English,,
lesson_yue_l100_v3,檸檬茶,"lemon tea, written out in full",,
lesson_yue_l100_v4,檸茶,lemon tea — what you actually order,,
lesson_yue_l100_v5,煙,a cigarette; smoke,,
lesson_yue_l100_v6,牛扒,a steak,,
lesson_yue_l100_v7,維他,Vita — the drinks brand,,
lesson_yue_l100_v8,自助餐,a buffet,,
lesson_yue_l100_v9,茶餐廳,a cha chaan teng,,
lesson_yue_l101_0,佢朝朝七點就返到，冇遲到過。,He’s in at seven every morning — never once late.,,
lesson_yue_l101_1,間鋪執咗笠，聽講係捱唔住租金先倒閉。,The shop’s shut for good — they say the rent finished it off.,,
lesson_yue_l101_2,佢啱啱做咗兩年，年資唔算深。,He’s only two years in — not much seniority.,,
lesson_yue_l101_3,大班話高層想加人，未定實。,The gaffer says upper management want more staff — nothing settled yet.,,
lesson_yue_l101_4,佢做暑期工賺錢交學費。,She does a summer job to earn her tuition.,,
lesson_yue_l101_5,開學之後就冇時間做嘢喇。,Once term starts there’s no time to work.,,
lesson_yue_l101_6,對上嗰個學期佢做得幾好。,He did quite well the term before.,,
lesson_yue_l101_7,佢月入唔算高，但係夠使。,"His monthly income isn’t high, but it’s enough.",,
lesson_yue_l101_8,哩份工佢勝任唔到，太多嘢要記。,He isn’t up to this job — too much to keep track of.,,
lesson_yue_l101_v0,倒閉,"to go under, to fold",,
lesson_yue_l101_v1,勝任,to be up to the job,,
lesson_yue_l101_v10,朝朝,every morning,,
lesson_yue_l101_v11,記住,remember to; keep in mind,,
lesson_yue_l101_v12,賺錢,to make money,,
lesson_yue_l101_v13,遲到,to be late,,
lesson_yue_l101_v14,開學,"term starts, back to school",,
lesson_yue_l101_v15,陣間,"in a bit, shortly",,
lesson_yue_l101_v16,預早,"ahead of time, in advance",,
lesson_yue_l101_v17,高層,upper management,,
lesson_yue_l101_v2,大班,"the big boss, the gaffer",,
lesson_yue_l101_v3,學期,"a term, a semester",,
lesson_yue_l101_v4,對上,"the previous one, the one before",,
lesson_yue_l101_v5,幫手,to give a hand,,
lesson_yue_l101_v6,年資,"years of service, seniority",,
lesson_yue_l101_v7,放工,"to knock off, to finish work",,
lesson_yue_l101_v8,暑期工,a summer job,,
lesson_yue_l101_v9,月入,monthly income,,
lesson_yue_l102_0,佢細細個就好早熟，講嘢似大人。,She was grown up young — talks like an adult.,,
lesson_yue_l102_1,細聲啲，隔籬有人瞓緊。,Keep it down — someone’s asleep next door.,,
lesson_yue_l102_10,細路仔光豬喺屋企周圍走。,The kid runs round the house stark naked.,,
lesson_yue_l102_11,嗰個奇妙嘅日落，我影咗好多相。,That remarkable sunset — I took loads of photos.,,
lesson_yue_l102_12,佢又偷雞，成日唔見人。,He’s skiving off again — never where you need him.,,
lesson_yue_l102_13,佢一直打游擊，邊度有工就去邊度。,"He’s always been job to job — wherever there’s work, that’s where he goes.",,
lesson_yue_l102_2,我對佢好合眼緣，一見就傾得埋。,I took to him straight away — we got on from the first meeting.,,
lesson_yue_l102_3,佢戒咗煙，但係仲有心癮。,He’s given up smoking but still gets the craving.,,
lesson_yue_l102_4,我厭咗日日食同一樣嘢。,I’m sick of eating the same thing every day.,,
lesson_yue_l102_5,間廠嘅機器真係好壯觀。,The machinery in that plant is quite a sight.,,
lesson_yue_l102_6,唔好咁大力，會整爛㗎。,Don’t force it — you’ll break it.,,
lesson_yue_l102_7,佢肯唔肯做？佢話願意幫手。,Will he do it? He says he’s willing to help.,,
lesson_yue_l102_8,揾返嗰筆錢嘅機會好渺茫。,The chance of getting that money back is slim.,,
lesson_yue_l102_9,佢知足，有得食有得住就夠。,He’s content — food and a roof and that’s enough.,,
lesson_yue_l102_v0,不知所謂,"out of order, a disgrace",,
lesson_yue_l102_v1,人心惶惶,"everyone on edge, jittery",,
lesson_yue_l102_v10,心癮,"a craving, an itch to do it",,
lesson_yue_l102_v11,打游擊,"to work off the books, job to job",,
lesson_yue_l102_v12,早熟,grown-up before their years,,
lesson_yue_l102_v13,渺茫,"slim, next to no chance",,
lesson_yue_l102_v14,無中生有,to make it up out of nothing,,
lesson_yue_l102_v15,知足,content with what you’ve got,,
lesson_yue_l102_v16,細聲,"quietly, keep your voice down",,
lesson_yue_l102_v17,願,willing to; a wish,,
lesson_yue_l102_v2,偷雞,to skive off — see the note,,
lesson_yue_l102_v3,光豬,stark naked,,
lesson_yue_l102_v4,厭,"sick of, fed up with",,
lesson_yue_l102_v5,合眼緣,to take to someone on sight,,
lesson_yue_l102_v6,壯觀,an impressive sight,,
lesson_yue_l102_v7,大力,"hard, with force",,
lesson_yue_l102_v8,奇妙,"wonderful, remarkable",,
lesson_yue_l102_v9,弊傢伙,oh no; we’re in trouble,,
lesson_yue_l103_0,廁所喺後邊，行到尾轉右。,Toilet’s round the back — go to the end and turn right.,,
lesson_yue_l103_1,佢住喺工廠嘅宿舍，行三分鐘就返到。,He lives in the works dormitory — three minutes’ walk in.,,
lesson_yue_l103_2,張檯下邊有個箱，你睇下。,There’s a box under the table — have a look.,,
lesson_yue_l103_3,哩度以前係個漁村，而家起晒樓。,This was a fishing village once — it’s all flats now.,,
lesson_yue_l103_4,佢一邊做嘢一邊聽歌。,He works with music on.,,
lesson_yue_l103_5,我去書局買本字典。,I’m off to the bookshop for a dictionary.,,
lesson_yue_l103_6,嗰笪爛地而家做咗停車場。,That patch of waste ground’s a car park now.,,
lesson_yue_l103_7,細路仔喺操場踢波。,The kids are playing football on the playground.,,
lesson_yue_l103_8,哩道門出入方便啲。,This door’s easier to get in and out of.,,
lesson_yue_l103_v0,一邊,one side; while doing,,
lesson_yue_l103_v1,下邊,"underneath, the bottom",,
lesson_yue_l103_v10,後邊,round the back,,
lesson_yue_l103_v11,操場,"a playground, a parade ground",,
lesson_yue_l103_v12,書局,a bookshop,,
lesson_yue_l103_v13,檯,a table,,
lesson_yue_l103_v14,漁村,a fishing village,,
lesson_yue_l103_v15,爛地,"rough ground, waste ground",,
lesson_yue_l103_v16,邊樣,which one (of a kind),,
lesson_yue_l103_v17,郵局,a post office,,
lesson_yue_l103_v2,入口,"an entrance, a way in",,
lesson_yue_l103_v3,出入,coming and going; access,,
lesson_yue_l103_v4,右,right (the side),,
lesson_yue_l103_v5,商場,a shopping mall,,
lesson_yue_l103_v6,地鐵,"the underground, the MTR",,
lesson_yue_l103_v7,宿舍,"a dormitory, staff quarters",,
lesson_yue_l103_v8,對面,"opposite, across from",,
lesson_yue_l103_v9,廁所,a toilet,,
lesson_yue_l104_0,佢中途走咗，冇睇埋落去。,He left halfway through and didn’t see the rest.,,
lesson_yue_l104_1,三十歲以下嘅先報得名。,Only the under-thirties can sign up.,,
lesson_yue_l104_10,過往佢做開廚房，而家轉咗行。,He used to work kitchens — he’s changed trade now.,,
lesson_yue_l104_11,公司將會請多幾個人。,The company is going to take on a few more people.,,
lesson_yue_l104_2,五十蚊之上就要簽名。,Anything over fifty dollars needs a signature.,,
lesson_yue_l104_3,初初做唔慣，而家好好多。,It was strange at first — much better now.,,
lesson_yue_l104_4,我哋每年星期日都去拜山。,Every year on the Sunday we go and sweep the graves.,,
lesson_yue_l104_5,佢每日行一個鐘，風雨不改。,"He walks an hour every day, rain or shine.",,
lesson_yue_l104_6,臨走佢先話我知部機壞咗。,He only told me the machine was broken as he was leaving.,,
lesson_yue_l104_7,哩個時期最忙，過咗就鬆手。,This stretch is the busiest — after it eases off.,,
lesson_yue_l104_8,最尾嗰個記得閂燈。,Last one out remembers the lights.,,
lesson_yue_l104_9,今年係間廠嘅十週年。,This year is the plant’s tenth anniversary.,,
lesson_yue_l104_v0,中途,"partway through, halfway",,
lesson_yue_l104_v1,之上,"above, over (an amount)",,
lesson_yue_l104_v10,最尾,the very last one; in the end,,
lesson_yue_l104_v11,每年,every year,,
lesson_yue_l104_v12,每日,every day,,
lesson_yue_l104_v13,目前,"at present, for now",,
lesson_yue_l104_v14,臨,"just as, right on the point of",,
lesson_yue_l104_v15,近來,"lately, recently",,
lesson_yue_l104_v16,週年,an anniversary,,
lesson_yue_l104_v17,過往,"in the past, previously",,
lesson_yue_l104_v2,以下,"below, under",,
lesson_yue_l104_v3,以內,within,,
lesson_yue_l104_v4,仲係,"still is, still the case",,
lesson_yue_l104_v5,初,the start of; at first,,
lesson_yue_l104_v6,將會,is going to — written,,
lesson_yue_l104_v7,星期日,Sunday,,
lesson_yue_l104_v8,時期,"a period, a stretch of time",,
lesson_yue_l104_v9,晨早,ages ago; early morning,,
lesson_yue_l105_0,佢中五之後就出嚟做嘢。,He went out to work after Form 5.,,
lesson_yue_l105_1,放榜嗰日佢緊張到瞓唔着。,He couldn’t sleep the night before results day.,,
lesson_yue_l105_10,理想係一件事，現實係另一件。,"The ideal is one thing, the reality another.",,
lesson_yue_l105_11,佢突然有靈感，即刻寫低。,An idea came to him and he wrote it down at once.,,
lesson_yue_l105_12,學能唔係天生，練得多就得。,Aptitude isn’t born — practise enough and it comes.,,
lesson_yue_l105_2,佢個仔今年升小一。,His boy starts Primary 1 this year.,,
lesson_yue_l105_3,考試作弊畀人捉到，即刻退學。,Caught cheating in the exam and thrown out on the spot.,,
lesson_yue_l105_4,佢喺補習社教文科。,She teaches humanities at a cram school.,,
lesson_yue_l105_5,呢份工要訓練三個月先做得。,This job takes three months’ training before you can do it.,,
lesson_yue_l105_6,佢寫緊論文，成日冇覺瞓。,He’s writing his thesis and never sleeps.,,
lesson_yue_l105_7,我掌握唔到個時間，成日遲。,I can’t get on top of the timing — always late.,,
lesson_yue_l105_8,佢做嘢好專注，唔會俾人搞亂。,She works with real focus — nothing puts her off.,,
lesson_yue_l105_9,哩個學位好難攞，爭得好犀利。,That place is hard to get — the competition’s fierce.,,
lesson_yue_l105_v0,中五,"Form 5, the exam year",,
lesson_yue_l105_v1,作弊,to cheat in an exam,,
lesson_yue_l105_v10,理想,ideal; an ideal,,
lesson_yue_l105_v11,累積,"to build up, to accumulate",,
lesson_yue_l105_v12,補習社,a cram school,,
lesson_yue_l105_v13,訓練,training; to train,,
lesson_yue_l105_v14,論文,"a thesis, a paper",,
lesson_yue_l105_v15,退學,to drop out,,
lesson_yue_l105_v16,進步,"to improve, to come on",,
lesson_yue_l105_v17,靈感,"inspiration, an idea",,
lesson_yue_l105_v2,學位,a degree; a school place,,
lesson_yue_l105_v3,學能,"aptitude, learning ability",,
lesson_yue_l105_v4,專心,to concentrate,,
lesson_yue_l105_v5,專注,"focused, undistracted",,
lesson_yue_l105_v6,小一,Primary 1,,
lesson_yue_l105_v7,掌握,"to get a grip on, to master",,
lesson_yue_l105_v8,放榜,results day,,
lesson_yue_l105_v9,文科,"the arts side, humanities",,
lesson_yue_l106_0,唔止我一個唔知，全部人都唔知。,It isn’t just me who didn’t know — nobody did.,,
lesson_yue_l106_1,講清楚啲，講詳細少少。,Be clearer — go into a bit more detail.,,
lesson_yue_l106_10,多謝你嘅幫助，我記得。,Thanks for your help — I won’t forget it.,,
lesson_yue_l106_11,哩個味道好奇特，我未食過。,That’s an odd flavour — I’ve never had it before.,,
lesson_yue_l106_2,醫生叫我擘大個口。,The doctor told me to open wide.,,
lesson_yue_l106_3,佢做成噉，真係好幼稚。,Carrying on like that is really childish.,,
lesson_yue_l106_4,記得提醒我聽日交數。,Remember to remind me to hand in the figures tomorrow.,,
lesson_yue_l106_5,佢乜野都話得，好隨和。,He’ll go along with anything — very easy-going.,,
lesson_yue_l106_6,今日街市好熱鬧，人山人海。,The market’s buzzing today — packed out.,,
lesson_yue_l106_7,老闆好滿意今次嘅貨。,The boss is happy with this batch.,,
lesson_yue_l106_8,佢連夜晚都返嚟做，甚至唔食飯。,He even comes back at night to work — skips dinner and all.,,
lesson_yue_l106_9,放低件事啦，諗多都冇用。,Let it go — dwelling on it won’t help.,,
lesson_yue_l106_v0,乜野,what — the fuller spelling of 咩,,
lesson_yue_l106_v1,去邊,where are you off to,,
lesson_yue_l106_v10,放低,to put down; to let go of,,
lesson_yue_l106_v11,根本上,"basically, at bottom",,
lesson_yue_l106_v12,比較上,"comparatively, relatively",,
lesson_yue_l106_v13,滿意,"satisfied, happy with it",,
lesson_yue_l106_v14,熱鬧,"lively, buzzing with people",,
lesson_yue_l106_v15,甚至,"even, to the point of",,
lesson_yue_l106_v16,詳細,"in detail, thorough",,
lesson_yue_l106_v17,食嘢,"to eat, to have something",,
lesson_yue_l106_v2,唔止,"more than just, not only",,
lesson_yue_l106_v3,地道,"authentic, properly local",,
lesson_yue_l106_v4,奇特,"odd, out of the ordinary",,
lesson_yue_l106_v5,幫助,"help, assistance — the noun",,
lesson_yue_l106_v6,幼稚,childish,,
lesson_yue_l106_v7,成個,"the whole, all of it",,
lesson_yue_l106_v8,提醒,to remind,,
lesson_yue_l106_v9,擘大,to open wide,,
lesson_yue_l107_0,對鞋濕晒，我要換過。,My shoes are soaked — I need to change them.,,
lesson_yue_l107_1,夏天用冷氣被就夠。,A thin quilt is enough in summer.,,
lesson_yue_l107_10,唔要哩個，攞另一個俾我。,Not this one — give me the other.,,
lesson_yue_l107_11,哩張檯抹到潔白，好乾淨。,This table’s been wiped spotless.,,
lesson_yue_l107_12,哩個係我個人意見，唔代表公司。,"That’s my personal view, not the company’s.",,
lesson_yue_l107_2,佢件波衫著咗成年。,He’s worn that football shirt all year.,,
lesson_yue_l107_3,哩個袋係透明嘅，睇得晒入面。,This bag’s see-through — you can see everything inside.,,
lesson_yue_l107_4,淺色衫容易污糟。,Light-coloured shirts get dirty easily.,,
lesson_yue_l107_5,佢細個好鍾意睇漫畫。,He loved comics as a kid.,,
lesson_yue_l107_6,我影咗條影片，你睇下。,I filmed a clip — have a look.,,
lesson_yue_l107_7,嗰部錄影機好舊，仲用得。,That video recorder’s ancient and still works.,,
lesson_yue_l107_8,間鋪啲產品都係紅色嘅。,Everything that shop sells is red.,,
lesson_yue_l107_9,哩本工具書查字好方便。,This reference book is handy for looking things up.,,
lesson_yue_l107_v0,個人,"personal, one’s own",,
lesson_yue_l107_v1,冒牌,"a fake, a knock-off",,
lesson_yue_l107_v10,產品,a product,,
lesson_yue_l107_v11,私家,"private, one’s own — see the note",,
lesson_yue_l107_v12,紅色,red,,
lesson_yue_l107_v13,背囊,a backpack,,
lesson_yue_l107_v14,透明,"transparent, see-through",,
lesson_yue_l107_v15,錄影機,a video recorder,,
lesson_yue_l107_v16,錶,a watch,,
lesson_yue_l107_v17,鞋,shoes,,
lesson_yue_l107_v2,冷氣被,a thin summer quilt,,
lesson_yue_l107_v3,另一個,"the other one, another",,
lesson_yue_l107_v4,工具書,a reference book,,
lesson_yue_l107_v5,影片,"a video, a clip",,
lesson_yue_l107_v6,波衫,a football shirt,,
lesson_yue_l107_v7,淺色,light-coloured,,
lesson_yue_l107_v8,漫畫,a comic,,
lesson_yue_l107_v9,潔白,"pure white, spotless",,
lesson_yue_l108_0,佢擁有兩間鋪，都係租出去。,He owns two shops and rents both out.,,
lesson_yue_l108_1,佢平均一個禮拜返六日。,He works six days a week on average.,,
lesson_yue_l108_10,有人投訴，要調查清楚先。,Someone’s complained — it has to be looked into properly first.,,
lesson_yue_l108_11,佢係馬主，成日去馬場。,He owns horses — always at the racecourse.,,
lesson_yue_l108_2,佢啲廣東話水平高過我好多。,His Cantonese is at a far higher level than mine.,,
lesson_yue_l108_3,間公司結束咗，啲人都要另揾工。,The company wound up — everyone had to find other work.,,
lesson_yue_l108_4,佢炒股票蝕咗唔少。,He’s lost a fair bit on the stock market.,,
lesson_yue_l108_5,股市跌咗，佢就話唔投資喇。,The market dropped and now he says he’s not investing.,,
lesson_yue_l108_6,做得好有獎，遲到就冇。,Do it well and there’s a prize — turn up late and there isn’t.,,
lesson_yue_l108_7,公司出咗獎勵，鼓勵大家做多啲。,The company’s put out an incentive to get people doing more.,,
lesson_yue_l108_8,佢做商務嗰邊，成日出差。,He’s on the business side — always travelling.,,
lesson_yue_l108_9,哩區以前係工業區，而家好靜。,This area used to be industrial — it’s quiet now.,,
lesson_yue_l108_v0,分擔,"to split, to share the cost",,
lesson_yue_l108_v1,取消,to cancel,,
lesson_yue_l108_v10,獎勵,"a reward, an incentive",,
lesson_yue_l108_v11,租戶,a tenant,,
lesson_yue_l108_v12,租金,rent,,
lesson_yue_l108_v13,結束,"to end, to wind up",,
lesson_yue_l108_v14,股市,the stock market,,
lesson_yue_l108_v15,調查,to look into; an investigation,,
lesson_yue_l108_v16,車位,a parking space,,
lesson_yue_l108_v17,馬主,a racehorse owner,,
lesson_yue_l108_v2,商務,"business, commerce",,
lesson_yue_l108_v3,工業,industry,,
lesson_yue_l108_v4,平均,on average; even,,
lesson_yue_l108_v5,投資,to invest; an investment,,
lesson_yue_l108_v6,擁有,to own,,
lesson_yue_l108_v7,水平,"a standard, a level",,
lesson_yue_l108_v8,炒股票,to play the stock market,,
lesson_yue_l108_v9,獎,a prize; to award,,
lesson_yue_l109_0,哩份工幾危險，要著好啲裝備。,This job’s dangerous — you want the proper kit on.,,
lesson_yue_l109_1,佢提出咗一個好提議。,He put forward a good suggestion.,,
lesson_yue_l109_10,理論上得，現實上做唔到。,It works in theory and not in practice.,,
lesson_yue_l109_11,佢喺哩度發揮唔到，去咗第二間。,"He couldn’t make the most of himself here, so he went elsewhere.",,
lesson_yue_l109_12,每個人嘅觀點都唔同，聽下先。,Everyone sees it differently — hear them out first.,,
lesson_yue_l109_2,佢做嘢好靈活，咩位都頂得。,She’s flexible — can cover any position.,,
lesson_yue_l109_3,救命呀！有人跌咗落水！,Help! Someone’s fallen in the water!,,
lesson_yue_l109_4,語言唔應該係個障礙。,Language shouldn’t be an obstacle.,,
lesson_yue_l109_5,今個月終於有突破，講得順咗。,This month there’s finally a breakthrough — it flows better.,,
lesson_yue_l109_6,聽到哩個消息，大家都好振奮。,The news gave everyone a real lift.,,
lesson_yue_l109_7,佢有份工，做得開心，就有安全感。,"With a job she enjoys, she feels secure.",,
lesson_yue_l109_8,唔好剝人尊嚴，錯就錯，唔使當眾鬧。,"Don’t strip someone’s dignity — wrong is wrong, but not in front of everyone.",,
lesson_yue_l109_9,佢個夢想係開間自己嘅鋪。,His dream is a shop of his own.,,
lesson_yue_l109_v0,危險,dangerous; a danger,,
lesson_yue_l109_v1,困境,"a tight spot, a rough patch",,
lesson_yue_l109_v10,渡過,"to get through, to come out the other side",,
lesson_yue_l109_v11,現實,reality; realistic,,
lesson_yue_l109_v12,理論,theory,,
lesson_yue_l109_v13,發揮,"to make the most of, to put to use",,
lesson_yue_l109_v14,突破,a breakthrough; to break through,,
lesson_yue_l109_v15,觀點,a point of view,,
lesson_yue_l109_v16,障礙,an obstacle,,
lesson_yue_l109_v17,靈活,"flexible, nimble",,
lesson_yue_l109_v2,夢想,"a dream, what you’re after",,
lesson_yue_l109_v3,安全感,a sense of security,,
lesson_yue_l109_v4,尊嚴,dignity,,
lesson_yue_l109_v5,振奮,"heartening, a lift",,
lesson_yue_l109_v6,提出,"to raise, to put forward",,
lesson_yue_l109_v7,提議,to suggest; a suggestion,,
lesson_yue_l109_v8,搏,"to have a go, to chance it",,
lesson_yue_l109_v9,救命,help! — the shout,,
lesson_yue_l2_v15,好嚹,"(particle — ""already"", situation has changed)",,
lesson_yue_l43_v3,係咓,(particle — softening a question or reminder),,
lesson_yue_l51_v3,一拃,(classifier for a handful),,
lesson_yue_l55_v4,一嚿,a lump — the classifier for chunks and blocks,,
lesson_yue_l59_v4,好鮓,"lousy, shoddy",,
lesson_yue_l84_v5,讕醒,"to put it on, to act as if",,
lesson_yue_l90_v0,㧬開,"to shove, to push with the body",,
lesson_yue_l98_0,佢唔單止遲到，仲要唔出聲。,"Not only was he late, he didn’t say a word about it.",,
lesson_yue_l98_1,嗰輪我做兩份工，攰到成世都唔想再試。,That spell I worked two jobs — knackering enough to last me a lifetime.,,
lesson_yue_l98_2,照計佢應該到咗喇。,By rights he should be here by now.,,
lesson_yue_l98_3,哩間嘅牛腩麵冇得頂。,The brisket noodles here can’t be beaten.,,
lesson_yue_l98_4,我心諗唔好啦，點知真係出事。,I thought to myself this won’t end well — and sure enough it didn’t.,,
lesson_yue_l98_5,佢幾可請人食飯，今次真係難得。,He hardly ever buys anyone dinner — this is a rare one.,,
lesson_yue_l98_6,講返舊陣時，大家都覺得有啲唏噓。,Talking about the old days left everyone a bit wistful.,,
lesson_yue_l98_7,抵死啦你，我叫咗你唔好郁。,Serves you right — I told you not to touch it.,,
lesson_yue_l98_v0,一時時,it varies; depends on the day,,
lesson_yue_l98_v1,事關,because — the spoken one,,
lesson_yue_l98_v10,心諗,to think to yourself,,
lesson_yue_l98_v11,成世,a whole lifetime,,
lesson_yue_l98_v12,抵死,serves you right — see the note,,
lesson_yue_l98_v13,照計,"by rights, going by that",,
lesson_yue_l98_v14,臨尾,right at the last minute,,
lesson_yue_l98_v15,舊陣時,back in the day,,
lesson_yue_l98_v16,貿貿然,"rashly, without thinking",,
lesson_yue_l98_v17,難講,hard to say,,
lesson_yue_l98_v2,冇得頂,"unbeatable, can’t be topped",,
lesson_yue_l98_v3,卒之,"in the end, finally",,
lesson_yue_l98_v4,唏噓,"wistful, a bit sad about it",,
lesson_yue_l98_v5,唔單止,not only — stronger than 唔只,,
lesson_yue_l98_v6,嗰輪,"that spell, around that time",,
lesson_yue_l98_v7,好在,"luckily, just as well",,
lesson_yue_l98_v8,專登,"on purpose, deliberately",,
